Data;DM;DS;MES;ANO;ESTAC;FER;NEB_SECO_9;NEB_SECO_15;NEB_SECO_21;NEB_SECO_MED;PA_SECO_9;PA_SECO_15;PA_SECO_21;PA_SECO_MED;TEMP_BS_SECO_9;TEMP_BS_SECO_15;TEMP_BS_SECO_21;TEMP_BS_SECO_MED;TEMP_BU_SECO_9;TEMP_BU_SECO_15;TEMP_BU_SECO_21;TEMP_BU_SECO_MED;UMID_SECO_9;UMID_SECO_15;UMID_SECO_21;UMID_SECO_MED;DV_SECO_9;DV_SECO_15;DV_SECO_21;DV_SECO_MED;VV_SECO_9;VV_SECO_15;VV_SECO_21;VV_SECO_MED;NEB_SUL_9;NEB_SUL_15;NEB_SUL_21;NEB_SUL_MED;PA_SUL_9;PA_SUL_15;PA_SUL_21;PA_SUL_MED;TEMP_BS_SUL_9;TEMP_BS_SUL_15;TEMP_BS_SUL_21;TEMP_BS_SUL_MED;TEMP_BU_SUL_9;TEMP_BU_SUL_15;TEMP_BU_SUL_21;TEMP_BU_SUL_MED;UMID_SUL_9;UMID_SUL_15;UMID_SUL_21;UMID_SUL_MED;DV_SUL_9;DV_SUL_15;DV_SUL_21;DV_SUL_MED;VV_SUL_9;VV_SUL_15;VV_SUL_21;VV_SUL_MED;NEB_NE_9;NEB_NE_15;NEB_NE_21;NEB_NE_MED;PA_NE_9;PA_NE_15;PA_NE_21;PA_NE_MED;TEMP_BS_NE_9;TEMP_BS_NE_15;TEMP_BS_NE_21;TEMP_BS_NE_MED;TEMP_BU_NE_9;TEMP_BU_NE_15;TEMP_BU_NE_21;TEMP_BU_NE_MED;UMID_NE_9;UMID_NE_15;UMID_NE_21;UMID_NE_MED;DV_NE_9;DV_NE_15;DV_NE_21;DV_NE_MED;VV_NE_9;VV_NE_15;VV_NE_21;VV_NE_MED;NEB_N_9;NEB_N_15;NEB_N_21;NEB_N_MED;PA_N_9;PA_N_15;PA_N_21;PA_N_MED;TEMP_BS_N_9;TEMP_BS_N_15;TEMP_BS_N_21;TEMP_BS_N_MED;TEMP_BU_N_9;TEMP_BU_N_15;TEMP_BU_N_21;TEMP_BU_N_MED;UMID_N_9;UMID_N_15;UMID_N_21;UMID_N_MED;DV_N_9;DV_N_15;DV_N_21;DV_N_MED;VV_N_9;VV_N_15;VV_N_21;VV_N_MED;NEB_BR_9;NEB_BR_15;NEB_BR_21;NEB_BR_MED;PA_BR_9;PA_BR_15;PA_BR_21;PA_BR_MED;TEMP_BS_BR_9;TEMP_BS_BR_15;TEMP_BS_BR_21;TEMP_BS_BR_MED;TEMP_BU_BR_9;TEMP_BU_BR_15;TEMP_BU_BR_21;TEMP_BU_BR_MED;UMID_BR_9;UMID_BR_15;UMID_BR_21;UMID_BR_MED;DV_BR_9;DV_BR_15;DV_BR_21;DV_BR_MED;VV_BR_9;VV_BR_15;VV_BR_21;VV_BR_MED;TAR_SECO_CSO;TAR_SECO_CP;TAR_SECO_IP;TAR_SECO_IND;TAR_SECO_PP;TAR_SECO_RED;TAR_SECO_RR;TAR_SECO_RRA;TAR_SECO_RRI;TAR_SECO_SP1;TAR_SECO_SP1;TAR_SECO_MED;TAR_SUL_CSO;TAR_SUL_CP;TAR_SUL_IP;TAR_SUL_IND;TAR_SUL_PP;TAR_SUL_RED;TAR_SUL_RR;TAR_SUL_RRA;TAR_SUL_RRI;TAR_SUL_SP1;TAR_SUL_SP2;TAR_SUL_MED;TAR_NE_CSO;TAR_NE_CP;TAR_NE_IP;TAR_NE_IND;TAR_NE_PP;TAR_NE_RED;TAR_NE_RR;TAR_NE_RRA;TAR_NE_RRI;TAR_NE_SP1;TAR_NE_SP2;TAR_NE_MED;TAR_N_CSO;TAR_N_CP;TAR_N_IP;TAR_N_IND;TAR_N_PP;TAR_N_RED;TAR_N_RR;TAR_N_RRA;TAR_N_RRI;TAR_N_SP1;TAR_N_SP2;TAR_N_MED;TAR_BR_CSO;TAR_BR_CP;TAR_BR_IP;TAR_BR_IND;TAR_BR_PP;TAR_BR_RED;TAR_BR_RR;TAR_BR_RRA;TAR_BR_RRI;TAR_BR_SP1;TAR_BR_SP2;TAR_BR_MED;Meta_Selic;Taxa_Selic;CDI;DolarC;DolarC_var;DolarV;DolarV_var;EuroC;EuroC_var;EuroV;EuroV_var;IBV_Cot;IBV_min;IBV_max;IBV_varabs;IBV_varperc;IBV_vol;INPC_m;INPC_ac;IPCA_m;IPCA_ac;IPA-M_m;IPA-M_ac;IPA-DI_m;IPA-DI_ac;IGP-M_m;IGP-M_ac;IGP-DI_m;IGP-DI_ac;PAB_o;PAB_d;TVP_o;TVP_d;PICV_o;PICV_d;CCU_o;CCU_d;CS_o;CS_d;UCPIIT_FGV_o;UCPIIT_FGV_d;CPCIIT_CNI_o;CPCIIT_CNI_d;VIR_o;VIR_d;HTPIT_o;HTPIT_d;SRIT_o;SRIT_d;PPOB;PGN;PIG_o;PIG_d;PIBCa_o;PIBCa_d;PIBI_o;PIBI_d;PIBCo_o;PIBCo_d;PIA_o;PIA_d;ICC;INEC;ICEI;DBNDES;IEG_o;IEG_d;IETIT_o;IETIT_d;IETC_o;IETC_d;IETS_o;IETS_d;IETCV_o;IETCV_d;PO;TD;BM;PME
11/02/2017;11;6;2;2017;1;0;8.5;8.62;6.79;7.89;955.62;952.28;955.35;954.68;24;27.46;24.17;24.93;21.97;23.2;22.14;22.34;86.31;73.03;86.34;83;15.32;18.58;11.81;14.82;1.65;1.56;0.9;1.35;8.96;8.55;9;8.87;962.15;965.87;962.87;963.35;22.38;25.86;23.01;23.49;20.73;22.56;21;21.29;86.17;76.1;83.74;82.74;11.86;13.78;12.62;12.62;1.54;2.11;1.58;1.7;8.81;8.01;7.91;8.27;979.39;978.06;979.64;979.15;25.23;28.96;25.54;26.28;22.82;23.83;23.31;23.26;82.05;66.67;83.28;78.66;13.4;14.96;12.84;13.58;2.07;2.43;2.06;2.16;8.58;7.9;8.27;8.29;997.49;994.06;996.74;996.35;24.95;29;26.06;26.38;23.83;24.95;24.1;24.21;92.44;76;89.41;87.19;12.68;20.93;9;13.36;1.07;1.88;0.54;1.08;8.55;8.19;7.66;8.13;971.67;970;971.73;971.28;24.18;27.89;24.6;25.26;22.26;23.53;22.52;22.68;86.01;71.95;85.55;82.32;13.48;17.41;11.87;13.86;1.65;1.94;1.23;1.56;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.11;0;3.12;0;3.31;0;3.31;0;66124.52;64935.42;66291.72;1159.64;0;3545382;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
12/02/2017;12;7;2;2017;1;0;8.44;8.27;7.61;8.09;959;954.85;954.51;956.28;24.15;27.64;24;24.96;22.02;22.95;22.06;22.27;84.6;69.76;87.03;81.8;10.71;16.21;8.38;11.21;1.85;1.85;0.9;1.49;9.1;8.2;9.26;8.94;965;962.93;960.45;962.78;22.84;27.52;22.04;23.71;21.59;23.52;21.12;21.89;89.45;71;92.26;85.89;14.78;19.06;9.24;13.77;1.63;2.24;1.36;1.68;8.42;7.89;7;7.75;979.3;977.19;978.38;978.43;25.31;29.56;25.18;26.32;22.64;23.64;22.77;22.94;79.74;61.71;81.95;76.06;12.55;14.54;12.05;12.86;1.92;2.17;1.76;1.92;8.33;7.94;7.79;8.03;996.37;993.14;994.76;994.96;25.06;28.95;25.69;26.27;24.03;25.06;24.01;24.28;91.38;74.93;90.94;87.1;14.19;14.64;9.57;12.57;0.88;1.37;0.65;0.92;8.35;7.95;7.72;8.01;973.97;970.58;970.22;971.72;24.46;28.44;24.25;25.37;22.46;23.6;22.4;22.72;84.91;68.2;87.29;81.62;12.73;16.22;9.76;12.49;1.64;1.94;1.13;1.52;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.11;0;3.12;0;3.31;0;3.31;0;66124.52;64935.42;66291.72;1159.64;0;3545382;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
13/02/2017;13;1;2;2017;1;0;8.07;7.8;6.8;7.53;955.26;952.2;957.49;955.33;24.02;27.62;23.71;24.8;21.49;22.57;21.7;21.84;82.69;67.65;86.4;80.32;10.29;10.99;8.42;9.76;1.93;2.2;1.2;1.73;8.74;8.65;8.45;8.61;959.95;964.25;963.98;962.54;22.5;25.95;22.73;23.45;21.39;23.11;21.87;22;90.57;78.65;92.5;88.31;16.76;20.83;12.22;16.08;1.39;3.09;1.08;1.7;8.38;8.25;7.07;7.86;979.79;979.17;977.44;978.76;25.81;29.16;25.42;26.5;22.69;23.58;22.72;22.92;76.61;63.57;79.81;74.55;11.11;12.16;11.54;11.53;2.27;2.22;1.56;1.99;8.86;8.55;7.78;8.38;996.93;994.44;995.19;995.66;24.66;27.94;25.96;25.97;23.56;24.35;24.1;23.96;92.42;79.69;90.16;88.39;11.34;18.06;8.09;11.8;0.59;1.19;0.54;0.72;8.3;8.06;7.17;7.82;971.12;970.03;972.47;971.35;24.29;27.82;24.38;25.21;22.11;23.21;22.39;22.49;84.16;70.25;86.25;81.47;12.3;14.95;10.26;12.2;1.68;2.2;1.13;1.6;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.12;0.06;3.12;0.06;3.3;-0.15;3.31;-0.18;66967.64;66124.52;67093.64;843.11;1.28;3204910;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
14/02/2017;14;2;2;2017;1;0;7.01;7.32;6.53;6.91;958.25;956.03;955.14;956.53;24.44;28.4;23.99;25.26;21.15;22.36;21.47;21.57;76.99;61.76;82.64;75.3;10.74;12.74;9.09;10.62;2.51;2.53;1.01;1.96;8.35;8.25;7.87;8.14;964.52;969.36;960.48;964.22;23.34;26.94;22.89;24.07;21.73;23.06;21.8;22.09;86.78;72.15;90.57;84.54;16.38;24.44;12.71;17.02;1.6;2.59;1.16;1.68;8.83;9.1;6.99;8.2;981.91;981.85;979.5;980.99;25.71;28.54;25.51;26.34;22.82;23.77;22.64;22.99;78.24;67.61;78.84;75.81;13.39;14.37;9.35;12.12;2.49;2.15;1.69;2.1;8.89;8.09;7.9;8.32;997.9;995.79;995.72;996.56;24.95;28.98;25.63;26.21;23.71;25.61;23.8;24.22;90.53;75.59;89.69;86.48;11.89;10.81;9.2;10.61;1.35;1.22;0.66;1.06;7.93;7.93;6.84;7.52;973.91;973.38;970.98;972.68;24.66;28.39;24.48;25.52;22.11;23.42;22.21;22.47;81.24;66.82;84.08;78.7;12.77;15.23;9.95;12.33;2.11;2.22;1.14;1.78;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.1;-0.55;3.1;-0.55;3.29;-0.46;3.29;-0.47;66712.88;66251.14;67110.44;-254.76;-0.38;3475172;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
15/02/2017;15;3;2;2017;1;0;5.39;7.45;4.43;5.54;961.57;958.73;959.09;959.93;24.78;29.04;24.16;25.61;21.31;22.44;21.04;21.49;75.37;58.54;78.97;72.51;9.64;14.95;6.83;9.91;1.88;2.06;0.93;1.57;4.74;5.8;6;5.48;968.6;972.4;965.88;968.53;24.8;29.7;23.49;25.53;22.48;23.91;21.87;22.61;81.78;61.4;86.57;78.48;17;26.83;14;18.33;1.83;2.43;1.36;1.8;8.6;8.34;7.57;8.15;983.34;982.31;982.2;982.66;25.91;30.14;25.31;26.74;22.93;24.03;22.77;23.14;77.74;60.59;80.71;74.57;13.79;12.57;9.9;12.03;2.51;2.91;1.66;2.29;8.78;7.96;8.69;8.54;999.58;997.42;997.33;998.19;24.91;29.35;25.83;26.37;24;25.48;24.32;24.49;90.94;72.38;89.47;85.75;9.63;12.28;7.66;9.55;0.97;1.48;0.64;0.98;6.58;7.38;6.06;6.59;976.58;975.43;974.51;975.51;25.08;29.51;24.63;26.02;22.43;23.68;22.22;22.66;80.06;61.99;82.58;76.49;12.25;16.57;9.29;12.22;1.83;2.18;1.13;1.66;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.08;-0.73;3.08;-0.73;3.25;-1.2;3.25;-1.16;67975.58;66712.28;68015.57;1262.7;1.89;4246996;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
16/02/2017;16;4;2;2017;1;0;7.05;7.44;4.34;6.13;961.34;958.27;960.47;960.25;24.29;28.93;24.33;25.47;21.39;22.78;21.27;21.7;79.45;60.38;77.91;74.1;12.02;17.22;9.23;12.27;1.27;1.57;1.05;1.26;4.13;6.3;4.13;4.67;967.75;969.58;967.09;967.96;26.03;30.63;25.19;26.87;23.32;24.46;22.76;23.39;79.13;59.75;81.17;75.05;17.05;23.83;18.43;19.26;1.09;2.24;1.02;1.35;7.91;7.29;5.77;6.95;982.14;981.62;982.11;982;26.2;30.55;26.26;27.31;22.88;24.18;23.05;23.27;75.03;60.13;76.68;71.92;13.23;13.67;12.42;13.04;2.44;2.33;2.05;2.27;8.41;7.96;8.13;8.19;1000.38;997.97;998.05;998.9;24.82;29.56;25.87;26.4;23.61;25.38;24.24;24.29;90.11;71.97;88.4;84.93;12.37;13.66;5.57;10.14;1.23;1.63;0.39;1.02;6.79;7.22;5.2;6.3;976.14;974.54;975.35;975.44;25.22;29.84;25.25;26.39;22.55;23.92;22.56;22.89;80.09;61.87;80.29;75.61;13.49;17.2;10.99;13.48;1.48;1.87;1.09;1.43;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.05;-0.87;3.05;-0.87;3.25;0.05;3.25;0.02;67814.24;67661.42;68455.85;-161.34;-0.24;3660633;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
17/02/2017;17;5;2;2017;1;0;6.38;7.44;4.98;6.12;959.41;954.84;958.56;957.95;24.53;29.1;24.35;25.6;21.48;22.8;21.55;21.84;78.48;60.89;80.39;74.8;10.68;12.51;6.56;9.59;1.19;1.07;0.63;0.95;6.39;7;7.22;6.85;963.84;968.31;963.79;964.94;24.13;29.48;23.88;25.37;21.72;23.7;21.99;22.32;80.78;61.45;85;77.53;23.33;29.61;14.24;21.49;1.37;2.23;1.69;1.7;7.24;7.41;4.3;6.18;981.33;980.62;980.43;980.82;26.44;30.72;26.35;27.47;23.1;24.37;23.22;23.46;75.45;59.92;77.39;72.29;14.59;16.2;13.38;14.54;2.18;2.23;1.61;1.98;8.04;7.65;6.49;7.36;999.31;996.73;998.1;998.21;24.97;30.29;25.83;26.62;24.06;25.76;24.16;24.53;91.08;71;89.56;85.49;16.4;18.63;7.86;13.75;0.94;1.24;0.61;0.89;6.82;7.27;5.44;6.42;974.2;972.56;973.54;973.54;25.01;29.9;25;26.23;22.4;23.91;22.5;22.82;80.37;61.98;82.2;76.46;15.53;18.45;10.03;14.2;1.38;1.6;1.05;1.31;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.09;1.44;3.1;1.44;3.29;1.33;3.3;1.35;67748.42;67157.67;67819.34;-65.82;-0.1;2873483;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
18/02/2017;18;6;2;2017;1;0;5.46;6.61;5.52;5.77;958.73;955.64;958.06;957.71;25.08;30.03;23.95;25.89;21.91;22.74;21.58;22;77.2;55.73;83.09;74.04;11.78;15.56;8.07;11.33;1.17;1.35;0.46;0.95;5.17;6.5;6.35;5.95;963.14;968.21;962.78;964.27;25.31;30.36;23.96;26.06;22.3;24.47;21.91;22.7;76.87;62.3;83.39;75.67;16.43;27.83;13.33;18.12;1.55;2.09;1.26;1.57;8.09;7.65;5.31;6.94;982.04;980.47;980.8;981.18;26.05;29.85;26.37;27.12;22.94;24.17;23.23;23.35;77.39;63.28;77.53;73.91;13.58;15.94;13.92;14.3;1.76;1.9;1.83;1.82;7.69;7.78;6.4;7.23;998.85;996.25;997.64;997.74;25.22;29.28;26.31;26.64;23.83;25.25;24.56;24.46;89.81;73.48;87.51;84.87;11.94;12.48;9.59;11.19;0.88;1.31;0.54;0.86;6.28;6.99;5.61;6.21;973.82;972.66;973.07;973.25;25.45;30.05;25.01;26.43;22.61;23.91;22.6;22.93;79.26;61.49;82.38;75.99;13.56;17.68;10.91;13.59;1.34;1.61;0.93;1.25;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.09;0;3.1;0;3.29;0;3.3;0;67748.42;67157.67;67819.34;-65.82;0;2873483;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
19/02/2017;19;7;2;2017;1;0;5.48;6.43;4.74;5.44;963.73;959.25;958.27;960.57;25.44;30.83;24.69;26.51;22.08;23.02;21.68;22.16;76.26;54.45;79.64;72.07;11.05;12.93;9.3;10.86;1.23;1.4;0.97;1.17;4.25;6.7;5.74;5.42;972;970.95;964.29;968.85;25.35;30.5;24.87;26.46;22.7;25.07;22.5;23.22;79.6;64.15;81.74;76.54;18.39;19;13.24;16.61;1.21;1.67;1.12;1.29;7.76;6.99;5.17;6.6;983.32;980.04;981.09;981.66;26.34;30.01;25.99;27.13;23.01;23.92;23;23.23;75.62;62.4;78.56;73.42;13.62;12.81;12.05;12.83;1.93;2.16;1.43;1.8;7.64;7.12;6.64;7.14;998.5;995.68;997.19;997.3;25.16;29.96;26.21;26.75;24.19;25.45;24.04;24.45;91.71;72;87.84;85.33;7.93;11.88;8.73;9.22;0.75;1.34;0.68;0.87;5.98;6.64;5.29;5.89;978.43;974.98;973.48;975.71;25.67;30.56;25.32;26.76;22.85;24.13;22.59;23.08;79.35;60.87;81.22;75.43;12.62;14.24;10.75;12.32;1.28;1.61;1.05;1.28;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.09;0;3.1;0;3.29;0;3.3;0;67748.42;67157.67;67819.34;-65.82;0;2873483;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
20/02/2017;20;1;2;2017;1;0;5.03;6.31;4.37;5.1;959.69;956.21;961.21;959.39;25.84;30.73;25.01;26.75;21.98;23.28;21.66;22.19;73.15;53.85;77.18;69.84;9.97;13.27;6.18;9.37;1.56;1.8;0.66;1.28;6.26;6.1;6.9;6.46;968.32;972.36;972.22;970.79;25;32;24.66;26.62;22.62;25.34;22.73;23.34;81.48;58.05;85.15;77;11.67;18.28;9.72;12.59;1.63;1.41;1.09;1.37;7.82;7.39;5.98;7.02;982.5;980.96;980.13;981.22;26.03;30.1;25.76;26.95;23.03;24.18;22.74;23.21;77.81;62.57;78.51;74.27;11.99;12.02;10.53;11.45;1.96;2.66;1.74;2.05;8.24;8.51;6.09;7.5;998.64;995.1;996.37;996.9;25.05;27.93;26.19;26.2;23.75;24.54;24.15;24.1;91.63;79.13;88.23;87.23;10.82;10.07;8.5;9.76;0.85;1.2;0.6;0.85;6.41;6.83;5.37;6.13;975.37;973.66;976.34;975.31;25.61;30.34;25.39;26.71;22.69;24.08;22.62;23.01;79.07;61.04;80.88;75.24;10.94;13.57;8.36;10.63;1.55;1.79;0.97;1.4;434.67;450.76;257.42;387.5;437.45;451.04;336.19;290.74;328.26;343.24;393.83;418.57;398.83;391.1;234.44;373.89;405.25;420.46;286.98;257.71;245.69;317.3;395.39;377.36;416.03;427.18;238.78;355.4;423.65;408.65;318.26;217.49;204.61;311.34;316.83;379.86;505.8;525.24;288.85;434.99;491.52;487.87;354.57;538.55;326.58;384.47;0;466.05;427.43;442.24;251.74;383.42;434.95;439.1;316.5;224.26;254.29;334.84;353.64;406.43;13;12.9;12.88;3.09;-0.1;3.09;-0.1;3.28;-0.34;3.28;-0.34;68532.85;67756.15;68673.91;784.44;1.16;2238458;0.24;4.69;0.33;4.76;-0.09;5.53;-0.12;5.35;0.06;5.26;0.08;5.38;89.28;96.53;79.64;89.25;65.09;71.23;67.29;81.34;86.92;99.28;89.56;90.3;91.16;93.21;68.09;79.46;74;78.26;97.69;101.01;119.16;138.71;75.7;87.6;65.9;70.8;75.9;87.8;77.4;89.1;201067;111.85;113.8;104.4;53.1;10015.33;173.92;173.16;137.19;136.64;215.1;216.63;184.92;184.48;175.54;174.58;89346;13.17;266325;217874.92
