Data;CEE_SECO_01;CEE_SECO_02;CEE_SECO_03;CEE_SECO_04;CEE_SECO_05;CEE_SECO_06;CEE_SECO_07;CEE_SECO_08;CEE_SECO_09;CEE_SECO_10;CEE_SECO_11;CEE_SECO_12;CEE_SECO_13;CEE_SECO_14;CEE_SECO_15;CEE_SECO_16;CEE_SECO_17;CEE_SECO_18;CEE_SECO_19;CEE_SECO_20;CEE_SECO_21;CEE_SECO_22;CEE_SECO_23;CEE_SECO_24;CEE_SECO_MED;CEE_SECO_CSO;CEE_SECO_CP;CEE_SECO_IP;CEE_SECO_IND;CEE_SECO_PP;CEE_SECO_RED;CEE_SECO_RR;CEE_SECO_RRA;CEE_SECO_RRI;CEE_SECO_SP1;CEE_SECO_SP2;CEE_SECO_TOT;CEE_SUL_01;CEE_SUL_02;CEE_SUL_03;CEE_SUL_04;CEE_SUL_05;CEE_SUL_06;CEE_SUL_07;CEE_SUL_08;CEE_SUL_09;CEE_SUL_10;CEE_SUL_11;CEE_SUL_12;CEE_SUL_13;CEE_SUL_14;CEE_SUL_15;CEE_SUL_16;CEE_SUL_17;CEE_SUL_18;CEE_SUL_19;CEE_SUL_20;CEE_SUL_21;CEE_SUL_22;CEE_SUL_23;CEE_SUL_24;CEE_SUL_MED;CEE_SUL_ CSO;CEE_SUL_ CP;CEE_SUL_ IP;CEE_SUL_ IND;CEE_SUL_ PP;CEE_SUL_ RED;CEE_SUL_ RR;CEE_SUL_ RRA;CEE_SUL_ RRI;CEE_SUL_ SP1;CEE_SUL_ SP2;CEE_SUL_TOT;CEE_NE_01;CEE_NE_02;CEE_NE_03;CEE_NE_04;CEE_NE_05;CEE_NE_06;CEE_NE_07;CEE_NE_08;CEE_NE_09;CEE_NE_10;CEE_NE_11;CEE_NE_12;CEE_NE_13;CEE_NE_14;CEE_NE_15;CEE_NE_16;CEE_NE_17;CEE_NE_18;CEE_NE_19;CEE_NE_20;CEE_NE_21;CEE_NE_22;CEE_NE_23;CEE_NE_24;CEE_NE_MED;CEE_NE_CSO;CEE_NE_CP;CEE_NE_IP;CEE_NE_IND;CEE_NE_PP;CEE_NE_RED;CEE_NE_RR;CEE_NE_RRA;CEE_NE_RRI;CEE_NE_SP1;CEE_NE_SP2;CEE_NE_TOT;CEE_NO_01;CEE_NO_02;CEE_NO_03;CEE_NO_04;CEE_NO_05;CEE_NO_06;CEE_NO_07;CEE_NO_08;CEE_NO_09;CEE_NO_10;CEE_NO_11;CEE_NO_12;CEE_NO_13;CEE_NO_14;CEE_NO_15;CEE_NO_16;CEE_NO_17;CEE_NO_18;CEE_NO_19;CEE_NO_20;CEE_NO_21;CEE_NO_22;CEE_NO_23;CEE_NO_24;CEE_NO_MED;CEE_NO_CSO;CEE_NO_CP;CEE_NO_IP;CEE_NO_IND;CEE_NO_PP;CEE_NO_RED;CEE_NO_RR;CEE_NO_RRA;CEE_NO_RRI;CEE_NO_SP1;CEE_NO_SP2;CEE_NO_TOT;CEE_BR_01;CEE_BR_02;CEE_BR_03;CEE_BR_04;CEE_BR_05;CEE_BR_06;CEE_BR_07;CEE_BR_08;CEE_BR_09;CEE_BR_10;CEE_BR_11;CEE_BR_12;CEE_BR_13;CEE_BR_14;CEE_BR_15;CEE_BR_16;CEE_BR_17;CEE_BR_18;CEE_BR_19;CEE_BR_20;CEE_BR_21;CEE_BR_22;CEE_BR_23;CEE_BR_24;CEE_BR_Med;CEE_BR_CSO;CEE_BR_CP;CEE_BR_IP;CEE_BR_IND;CEE_BR_PP;CEE_BR_RED;CEE_BR_RR;CEE_BR_RRA;CEE_BR_RRI;CEE_BR_SP1;CEE_BR_SP2;CEE_BR_TOT
24/05/2017;31222.78;29128.05;28081;27647.32;27960.8;29692.3;32213.62;33890.89;36348.76;37647.41;38711.04;39282.5;38607.71;39153.23;39602.65;39651.94;39563.95;39599.69;42197.04;40891.08;40077.29;39515.7;37200.18;33889.42;35907.35;214585.03;1301.03;45264.82;89364.63;38178.29;372449.07;48350.34;14.98;17755.25;31929.16;2583.77;861776.35;8828.68;8204.41;7859.65;7767.35;7857.88;8376.89;9590.63;10755.28;11677.65;12100.25;12524.67;12544.54;11432.01;11963.12;12343.54;12372.76;12461.82;12642.08;13056.41;12369.51;11768.27;11556.26;11000.53;9871.62;10871.91;56599.13;238.06;12783.24;46554.79;8562.93;97214.93;27507.7;114.28;2396.15;8560.38;394.22;260925.81;10095.44;9735;9443.06;9336.96;9267.46;9036.11;8919.95;9740.11;10603.11;11135.6;11361.65;11295.26;11100.9;11365.6;11583.08;11457.68;11039.38;10901.54;11144.28;10910.32;10785.56;11250.91;11144.5;10761.28;10558.95;52061.46;307;15763.41;22520.3;15007.94;115231.37;10333.5;824.6;9435.33;11521.95;407.88;253414.74;5961.07;5818.07;5635.89;5492.97;5409.87;5416.76;5131.3;5139.66;5520.93;5840.03;6023.85;6002.62;5881.05;6134.78;6405.26;6356.84;6223.57;5961.78;5914.19;6073.55;6076.07;6234.58;6282.14;6114.02;5877.12;30345.18;275.31;7397.42;13985.36;13456.52;65495.16;6140.05;1.37;435.13;3519.36;0;141050.85;56107.97;52885.53;51019.6;50244.6;50496.01;52522.06;55855.5;59525.94;64150.45;66723.29;68621.21;69124.92;67021.67;68616.73;69934.53;69839.22;69288.72;69105.09;72311.92;70244.46;68707.19;68557.45;65627.35;60636.34;63215.32;355093.54;2232.42;79458.32;174241.87;70517.19;658828.54;85155.53;1123.08;29755.92;57096.23;3665.12;1517167.75
25/05/2017;30928.74;28931.18;27991.95;27577.34;27634.04;29256.06;31705.89;33323.59;35866.69;37404.2;38690.39;39143.4;38455.77;39188.16;40036.86;39997.87;39810.89;39558.76;41987.65;40779.73;39987.44;39502.18;37083.61;34212.21;35793.94;213907.31;1296.92;45121.86;89082.39;38057.71;371272.76;48197.63;14.93;17699.17;31828.32;2575.61;859054.6;8877.67;8259.12;7844.46;7739.21;7868.37;8428.38;9654.94;10690.29;11760.12;12138.33;12629.07;12729.85;11652.12;12261.7;12626.91;12618.37;12659.87;12636;13147.25;12514.47;11852.34;11706.25;11115.46;10153.74;10981.85;57171.46;240.46;12912.51;47025.55;8649.51;98197.97;27785.86;115.44;2420.38;8646.94;398.21;263564.29;10241.6;9944.89;9731.73;9595.45;9554.95;9357.68;9107.45;9788.43;10553.5;11010.62;11257.46;11247.86;10974.83;11229.12;11397.21;11232.24;10963.23;10918.66;11162.75;10931.8;10826.15;11280.66;11082.76;10629.27;10584.18;52185.87;307.73;15801.07;22574.11;15043.81;115506.73;10358.19;826.57;9457.88;11549.49;408.86;254020.3;5882.11;5660.6;5523.45;5377.65;5275.1;5250.63;4996.71;4992.84;5393.68;5746.07;6009.84;5976.79;5868.39;6138.49;6455.33;6525.13;6378.46;6028.78;5970.69;6156.44;6241.24;6313.41;6331.15;6177.17;5861.26;30263.28;274.57;7377.46;13947.61;13420.2;65318.38;6123.47;1.37;433.95;3509.86;0;140670.15;55930.12;52795.79;51091.59;50289.65;50332.46;52292.75;55464.99;58795.15;63573.99;66299.22;68586.76;69097.9;66951.11;68817.47;70516.31;70373.61;69812.45;69142.2;72268.34;70382.44;68907.17;68802.5;65612.98;61172.39;63221.22;355126.68;2232.63;79465.73;174258.13;70523.77;658890.03;85163.47;1123.18;29758.7;57101.55;3665.46;1517309.34
26/05/2017;31396.81;29272.38;28054.94;27672.05;27999.38;29564.33;31993.37;33617.55;36307.85;38085.18;39485.43;39987.5;39268.29;39928.29;40550.98;40232.9;39466.93;39402.2;41918.23;40501.75;39389.4;38865.02;37416.65;34820.88;36049.93;215437.1;1306.19;45444.55;89719.48;38329.89;373927.99;48542.33;15.04;17825.75;32055.94;2594.03;865198.29;9207.01;8554.38;8179.19;8054.61;8122.7;8645.77;9657.9;10790.57;11830.76;12304.51;12748.8;12855.38;11821.04;12390.84;12817.62;12800.22;12659.07;12754.9;12868.64;12146.02;11451.04;11316.75;10867.48;9967.31;11033.85;57442.22;241.6;12973.66;47248.26;8690.48;98663.03;27917.45;115.98;2431.85;8687.89;400.09;264812.51;10123.77;9840.91;9584.29;9484.11;9378.63;9151.32;8970.26;9813.35;10634.41;11044.23;11247.86;11171.86;10874.92;11037.3;11098.34;10947.23;10600.25;10764.03;11018.51;10793.96;10622.53;11013.27;10848.79;10473.98;10439.09;51470.49;303.51;15584.47;22264.66;14837.58;113923.33;10216.2;815.24;9328.23;11391.16;403.25;250538.11;5939.39;5716.89;5515.95;5426.52;5348.2;5263.35;5117.21;5096.21;5526.77;5738.49;5964.79;5997.8;5851.79;6070.71;6331.36;6361.87;6187.72;5997.38;5981.21;6152.75;6184.11;6192.22;6328.97;6176.63;5852.85;30219.85;274.17;7366.87;13927.59;13400.94;65224.65;6114.69;1.37;433.33;3504.83;0;140468.29;56666.98;53384.56;51334.37;50637.29;50848.91;52624.77;55738.74;59317.68;64299.79;67172.41;69446.88;70012.54;67816.04;69427.14;70798.3;70342.22;68913.97;68918.51;71786.59;69594.48;67647.08;67387.26;65461.89;61438.8;63375.72;355994.51;2238.09;79659.92;174683.96;70696.11;660500.16;85371.59;1125.93;29831.42;57241.09;3674.41;1521017.2
27/05/2017;32235.26;30226.81;28834.65;28022.78;28003.95;28347.01;28668.47;29738.27;32160.14;34002.4;34946.24;35072.84;35018.37;34744.32;34491.11;34407.8;34563.72;37302.58;40944.97;39345.38;37567.31;35879.68;33786.19;31683.26;33333.06;199200.91;1207.75;42019.67;82957.86;35441.19;345747.29;44883.98;13.91;16482.33;29640.08;2398.53;799993.51;9117.79;8473.98;8026.14;7838.31;7788.88;7938.91;8353.95;8786.53;9528.57;10006.12;10368.25;10500.32;10080.01;9871.92;9804.76;9822.61;10084.85;10954.63;11701.16;11020.26;10426.17;9860.77;9194.93;8399.73;9497.9;49446.03;207.97;11167.67;40671.11;7480.73;84928.74;24031.23;99.84;2093.32;7478.5;344.4;227949.55;10183.48;9832.35;9571.18;9385.25;9300.21;8994.38;8599.3;8967.11;9521.38;9856.64;10019.75;9989.43;9910.98;9868.56;9829.79;9687.6;9558.45;10447.79;11272.54;11054.25;11009.57;10879.62;10582.36;10188.97;9937.96;48999.63;288.94;14836.33;21195.83;14125.3;108454.4;9725.77;776.1;8880.42;10844.33;383.89;238510.94;5952.97;5725.62;5603.52;5521.08;5433.58;5333.12;5085.28;4975.85;5103.74;5229.3;5325.7;5311.57;5298.04;5396.04;5509.9;5497.54;5419.62;5498.56;5831.23;6033.72;5951.78;5929.97;5855.09;5796.84;5525.82;28531.33;258.85;6955.25;13149.39;12652.17;61580.24;5773.03;1.29;409.12;3308.99;0;132619.66;57489.5;54258.76;52035.49;50767.42;50526.62;50613.42;50707;52467.76;56313.83;59094.46;60659.94;60874.16;60307.4;59880.84;59635.56;59415.55;59626.64;64203.56;69749.9;67453.61;64954.83;62550.04;59418.57;56068.8;58294.74;327453.59;2058.66;73273.4;160679.14;65028.24;607546.3;78527.15;1035.66;27439.76;52651.94;3379.83;1399073.66
28/05/2017;29421.15;27580.63;26148.71;25394.4;25217.43;25288.78;24732.14;24632.84;26039.54;27426.05;28533.55;29298.59;29421.88;29168.05;28743.34;28871.51;29660.06;33301.23;37379.73;35849.75;34753.18;33917.64;32433.02;30227.37;29310.02;175158.92;1061.99;36948.23;72945.5;31163.72;304018.3;39466.84;12.23;14493.04;26062.75;2109.05;703440.57;7581.24;7012.07;6684.98;6499.71;6431.84;6444.56;6610.92;6670.82;7073.64;7671.95;8316.47;8705.55;8303.04;7997.88;7896.58;7912.98;8253.23;9499.09;10736.43;10299.49;9906.12;9643.48;9161.27;8473.01;8074.43;42035.47;176.8;9493.96;34575.66;6359.58;72200.32;20429.63;84.88;1779.59;6357.69;292.78;193786.35;9843.22;9549.56;9364.31;9241.25;9097.7;8707.03;8020.55;7967.61;8076.1;8325.71;8504.26;8628;8696.61;8698.55;8580.88;8517.61;8565.23;9749.01;10688.12;10513.76;10303.76;10220.53;10073.56;9698.1;9151.29;45120.94;266.07;13661.92;19518.03;13007.18;99869.42;8955.9;714.67;8177.47;9985.92;353.5;219631.02;5675.03;5579.67;5419.33;5339.1;5260.24;5118.8;4862.38;4700.83;4676.15;4746;4786.79;4794.59;4840.56;4943.55;4984.39;4970.4;4989.51;5122.93;5594.75;5788.98;5772.85;5823.3;5837.56;5789.16;5225.7;26981.74;244.79;6577.5;12435.23;11965.01;58235.71;5459.49;1.22;386.9;3129.28;0;125416.85;52520.64;49721.93;47617.33;46474.46;46007.21;45559.17;44225.99;43972.1;45865.43;48169.71;50141.07;51426.73;51262.09;50808.03;50205.19;50272.5;51468.03;57672.26;64399.03;62451.98;60735.91;59604.95;57505.41;54187.64;51761.45;290754.77;1827.94;65061.4;142671.29;57740.31;539456.56;69726.35;919.59;24364.5;46751.06;3001.04;1242274.79
29/05/2017;28018.61;26327.04;25502.76;25224.45;25518.43;27512.84;30509.99;32135.35;34827.74;36609.02;38133.75;38717;38061.57;38599.43;39047.69;39026.76;38762.47;38805.91;41414.13;40287.31;39421.9;38711.23;36265.75;32978.32;34600.81;206777.06;1253.69;43617.8;86112.98;36789.12;358897;46591.04;14.44;17109.2;30767.37;2489.75;830419.45;7797.93;7404.34;7211.42;7147.08;7282.47;7842.95;9128.65;10341.38;11397.37;11868.51;12379;12482.92;11377.41;11897.19;12216.77;12261.18;12417.89;12565.62;12870.72;12303.3;11781.16;11639.54;11049.33;9959.17;10609.3;55232.01;232.31;12474.47;45430.28;8356.09;94866.76;26843.27;111.52;2338.28;8353.61;384.7;254623.3;9289.24;8961.79;8753.64;8630.12;8539.82;8474.04;8307.3;8908.22;9665.81;10063.92;10375.32;10331.93;10106.75;10287.08;10493.63;10464.58;10372.38;10451.61;10605.04;10353.42;10077.48;10279.19;9971.47;9533.4;9720.72;47928.51;282.63;14512.01;20732.5;13816.52;106083.62;9513.17;759.14;8686.3;10607.27;375.5;233297.18;5634.95;5442.3;5324.36;5219.23;5165.41;5139.83;4953.89;4898.85;5330.86;5559.11;5758.25;5837.11;5809.84;6014.93;6286.12;6288.05;6182.41;5906.55;5867.2;6004.02;6047.91;6153.08;5968.52;5761.22;5689.75;29377.75;266.53;7161.58;13539.49;13027.51;63407.1;5944.29;1.33;421.25;3407.16;0;136554;50740.73;48135.47;46792.18;46220.88;46506.13;48969.66;52899.83;56283.8;61221.78;64100.56;66646.32;67368.96;65355.57;66798.63;68044.21;68040.57;67735.15;67729.69;70757.09;68948.05;67328.45;66783.04;63255.07;58232.11;60620.58;340518.34;2140.79;76196.86;167089.92;67622.74;631786.2;81660.22;1076.98;28534.55;54752.65;3514.68;1454893.93
30/05/2017;30123.38;28070.52;27103.26;26673.57;27015.93;28815.16;31515.27;33087.17;35476.07;36988.56;38211.61;38477.2;37746.57;38264.58;38802.22;38960.37;38782.25;39039.06;41185.39;39991.13;39400.5;38482.29;36363.29;33035.94;35067.14;209563.87;1270.58;44205.65;87273.55;37284.94;363733.98;47218.97;14.63;17339.79;31182.03;2523.31;841611.29;9056.16;8430.41;8017.85;7912.68;8053.03;8615.91;9908.84;11129.74;12097.36;12460;12812.8;12857.84;11718.96;12267.37;12554.89;12544.59;12713.52;13052.27;13044.9;12525.8;11993.23;11815.31;11248.2;10038.1;11119.57;57888.47;243.48;13074.45;47615.31;8757.99;99429.51;28134.33;116.89;2450.74;8755.39;403.2;266869.76;9157.58;8830.43;8595.87;8520.55;8500.06;8362.18;8235.24;9027.07;9834.81;10245.37;10489.26;10540.2;10284.39;10537.49;10735.87;10675.85;10516.52;10547.45;10714.43;10459.98;10255.48;10602.22;10445.12;10001.2;9838.11;48507.33;286.04;14687.27;20982.88;13983.38;107364.75;9628.05;768.31;8791.2;10735.37;380.04;236114.62;5707.79;5558.98;5445.53;5330.08;5258.1;5223.42;4991.71;4985;5362.16;5525.51;5773.2;5871.75;5798.39;6058.01;6311.82;6192.32;6063.13;5740.69;5672.06;5801.13;5866.97;6009.08;5962.19;5821.65;5680.44;29329.7;266.1;7149.87;13517.34;13006.21;63303.4;5934.57;1.33;420.57;3401.59;0;136330.67;54044.91;50890.34;49162.51;48436.88;48827.12;51016.67;54651.06;58228.98;62770.4;65219.44;67286.87;67746.99;65548.31;67127.45;68404.8;68373.13;68075.42;68379.47;70616.78;68778.04;67516.18;66908.9;64018.8;58896.89;61705.26;346611.23;2179.1;77560.25;170079.66;68832.71;643090.75;83121.37;1096.25;29045.12;55732.34;3577.56;1480926.34
31/05/2017;30224.25;28263.54;27182.71;26791.3;27066.44;28783.29;31497.38;32979.04;35462.57;37053.28;38402.49;38916.72;38213.3;38667.43;38967.68;39036.75;38918.45;39086.81;41485.38;40064;39414.66;38877.03;36667.11;33395.38;35225.71;210511.5;1276.33;44405.54;87668.19;37453.54;365378.76;47432.49;14.7;17418.2;31323.04;2534.72;845416.99;9002.98;8425.43;8005.55;7920.51;8040.46;8590.54;9842.75;11130.37;12056.87;12472.07;12828.69;12822.22;11728.39;12227.39;12474.96;12459.05;12711.05;13084.23;13057.36;12467.77;11967.92;11754.64;11157.72;9950.11;11090.79;57738.64;242.85;13040.61;47492.07;8735.32;99172.16;28061.51;116.58;2444.4;8732.73;402.16;266179.03;9558.02;9291.4;9099.5;9003.01;8962.08;8779;8578.67;9284.65;10110.31;10495.03;10708.65;10682.94;10450.52;10667.89;10860.75;10780.2;10538.66;10616.7;10792.99;10597.94;10452.63;10841.82;10686;10338.29;10090.74;49752.91;293.39;15064.41;21521.69;14342.45;110121.7;9875.29;788.03;9016.94;11011.04;389.79;242177.65;5619.62;5495.93;5419.46;5362.59;5254.37;5173.62;4943.9;4971.92;5340.26;5476.95;5669.37;5688.29;5603.91;5811.23;6063.08;6050.44;5934.2;5638.12;5681.37;5781.63;5839.07;5936.86;5982.49;5846.06;5607.7;28954.09;262.69;7058.31;13344.23;12839.64;62492.7;5858.57;1.31;415.18;3358.02;0;134584.74;54404.87;51476.3;49707.22;49077.41;49323.35;51326.45;54862.7;58365.98;62970.01;65497.33;67609.2;68110.17;65996.12;67373.94;68366.47;68326.44;68102.36;68425.86;71017.1;68911.34;67674.28;67410.35;64493.32;59529.84;62014.93;348350.71;2190.03;77949.49;170933.21;69178.15;646318.12;83538.52;1101.75;29190.89;56012.03;3595.52;1488358.41
01/06/2017;30553.75;28373.42;27379.61;26962.47;27246.24;28962.15;31681.7;33221.32;35519.24;36932.51;38119.78;38444.43;37648.28;38114.33;38520.65;38565.94;38590.43;39099.38;41446.05;40289.74;39542.29;38861.79;36448.9;33583.98;35171.18;205200.05;1264.16;43287.18;89450.64;40963.1;362220.3;48689.85;15.93;18576.39;31690.39;2750.39;844108.38;8958.94;8276.97;7940.94;7810.98;7891.56;8449.61;9603.16;10751.86;11689.26;12063.38;12439.53;12411;11350.7;11843.18;12100.07;12127.6;12275.22;12484.25;12871.07;12352.3;11856.55;11639.67;11008.17;9923.15;10838.3;55209.2;281.95;12432.21;47549.94;8670.5;99648.67;25442.19;92.54;1933.79;8655.55;202.58;260119.12;9843.6;9490.34;9334.37;9199.74;9154.91;9001.16;8759.25;9514.69;10376.22;10773.42;11035.16;10960.74;10653.64;10879.74;11075.98;10932.23;10662.61;10650.51;10798.56;10542.03;10421.77;10806.95;10676.48;10303.7;10243.66;50478.32;319.7;15588.79;22017;14629.27;110501.74;10256.26;831.25;9655.03;11214.23;356.22;245847.8;5686.31;5548.15;5444.96;5352.25;5263.01;5191.26;4968.95;4988.41;5367.43;5545.17;5741.34;5748.64;5684.58;5911.52;6122.2;6180.02;6061.31;5775.43;5724.64;5870.17;5945.34;6085.66;6151.6;6007.98;5681.93;29384.05;283.46;6794.88;12824.05;12671.72;64315.51;5965.79;2.06;731.62;3393.2;0;136366.33;55042.6;51688.88;50099.88;49325.44;49555.72;51604.18;55013.06;58476.28;62952.15;65314.48;67335.81;67564.81;65337.2;66748.77;67818.9;67805.79;67589.57;68009.57;70840.32;69054.24;67765.95;67394.07;64285.15;59818.81;61935.07;341080.81;2279.27;76759.29;175775.12;72887.98;643869.28;83394.14;1110.44;29313.41;56407.11;3564.79;1486441.63
02/06/2017;30656.7;28715.36;27744.23;27346.65;27569.78;29174.62;31709.93;33213.98;35684.79;37146.81;38272.75;38532.42;37675.91;38032.31;38521.92;38392.56;37760.81;38233.24;40931.29;39642.9;38522.77;37744.94;35944.95;33160.25;35013.83;204281.99;1258.51;43093.52;89050.44;40779.83;360599.74;48472.01;15.86;18493.28;31548.61;2738.08;840331.87;8832.97;8179.33;7793.69;7666.83;7781.72;8329.97;9572.46;10740.92;11787.86;12203.32;12609.07;12530.31;11392.9;11876.05;12121.96;12072.98;12047.67;12226.46;12819.6;12275.52;11616.57;11408.16;10950.88;9915.78;10781.37;54919.24;280.47;12366.91;47300.21;8624.96;99125.32;25308.57;92.06;1923.64;8610.09;201.52;258752.98;9937.8;9603.7;9400.83;9305.81;9277.97;9145.84;8995.22;9720.31;10433.67;10842.72;11091.27;11046.68;10836.49;11146.47;11347.3;11195.62;10828.3;10848.79;10999.28;10740.31;10669.46;11098.78;10995.14;10695.76;10425.15;51372.65;325.36;15864.98;22407.08;14888.46;112459.52;10437.98;845.98;9826.08;11412.91;362.53;250203.52;5789.77;5668.6;5514.94;5396.95;5352.03;5286.7;5041.02;5030.64;5425.77;5627.17;5763.64;5737.52;5638.8;5859.03;6117.11;6130.56;5932.49;5695.88;5680.29;5844.76;5888.32;5982.56;6025.28;5929.48;5681.64;29382.54;283.45;6794.53;12823.39;12671.06;64312.2;5965.48;2.06;731.58;3393.03;0;136359.31;55217.24;52166.99;50453.69;49716.24;49981.5;51937.13;55318.63;58705.85;63332.09;65820.02;67736.73;67846.93;65544.1;66913.86;68108.29;67791.72;66569.27;67004.37;70430.46;68503.49;66697.12;66234.44;63916.25;59701.27;61901.99;340898.63;2278.06;76718.29;175681.23;72849.05;643525.37;83349.59;1109.84;29297.75;56376.98;3562.89;1485647.68
03/06/2017;30600.47;28341.33;27203.47;26659.75;26608.21;27077.17;27501.77;28421.11;30768.61;32300.45;33263.67;33520.35;33478.12;33306.38;33139.92;33265.58;33737.72;36222.22;40567.26;38778.31;36860.58;35222.79;32774;30729.28;32097.86;187269.26;1153.7;39504.66;81634.26;37383.66;330568.77;44435.23;14.54;16953.15;28921.23;2510.05;770348.52;8909.74;8196;7814.3;7619.48;7591.54;7688.04;8118.88;8416.3;9170.27;9551.71;9813.08;9876.85;9477.52;9336.88;9232.86;9132.58;9293.98;10368.32;11973.34;11070.44;10255.72;9653.98;8913.38;8142.79;9150.75;46613;238.05;10496.48;40146.31;7320.48;84133.15;21480.79;78.13;1632.7;7307.86;171.04;219617.98;10280.82;9908.74;9625.87;9427.01;9385.89;9016.31;8558.44;8940.54;9442.4;9680.23;9869.4;9921.67;9860.18;9815.63;9762.57;9627.33;9558.87;10365.41;11230.87;10972.45;10625.96;10457.88;10227.84;9892.43;9852.28;48549.7;307.48;14993.19;21175.8;14070.33;106279.82;9864.41;799.49;9286.14;10785.77;342.61;236454.74;5781.51;5613.38;5383.58;5302.88;5211.14;5166.29;4891.71;4852.2;5060.25;5125.86;5162.1;5191.22;5134.94;5198.63;5319.82;5324.11;5228.28;5199.98;5504.07;5759.9;5748.31;5705.27;5630.96;5505.5;5333.41;27581.69;266.08;6378.09;12037.45;11894.46;60370.52;5599.86;1.93;686.74;3185.07;0;128001.89;55572.54;52059.45;50027.22;49009.12;48796.78;48947.81;49070.8;50630.15;54441.53;56658.25;58108.25;58510.09;57950.76;57657.52;57455.17;57349.6;57818.85;62155.93;69275.54;66581.1;63490.57;61039.92;57546.18;54270;56434.3;310787.68;2076.84;69941.9;160163.63;66414.42;586683.95;75987.48;1011.81;26709.94;51397.3;3248.18;1354423.13
04/06/2017;28468.36;26797.55;25630.4;24762.27;24535.61;24605.55;24299.29;24170.84;25614.99;26886.12;28157.05;29151.15;29403.94;29250.73;28941.94;29163.42;30077.71;33688.05;38169.88;36691.87;35482.88;34747.3;33371.7;31143.14;29300.49;170948.53;1053.15;36061.78;74519.74;34125.63;301759.31;40562.65;13.27;15475.66;26400.71;2291.3;703211.74;7358.47;6856.22;6503;6227.89;6126.74;6183.43;6314.52;6307.08;6753.92;7385.97;8100.81;8548.99;8274.51;7969.34;7841.51;7884.25;8293.36;9379.14;10799.08;10395.57;9964.77;9630.48;9119.42;8389.42;7942;40455.73;206.6;9109.97;34843.24;6353.49;73019.71;18643.32;67.81;1417.03;6342.54;148.44;190607.89;9575.88;9352.91;9150.18;8926.57;8815.21;8385.52;7822.05;7809.93;7948.96;8093.67;8255.37;8349.57;8426.89;8481.1;8367.08;8334.21;8346.24;9237.83;10274.32;10152.44;10022.83;10148.46;10065.51;9586.15;8913.7;43924.61;278.19;13564.87;19158.49;12729.92;96155.08;8924.67;723.33;8401.49;9758.26;309.97;213928.88;5458.12;5336.21;5234.45;5154.71;5068.72;4959.64;4680.9;4450.4;4513.92;4535.43;4556.01;4590.41;4640.35;4779.13;4860.11;4923.29;4987.13;5005.95;5417.81;5671.97;5720.62;5817.63;5866.14;5742.63;5082.15;26282.31;253.54;6077.62;11470.36;11334.11;57526.45;5336.05;1.84;654.39;3035.02;0;121971.68;50860.83;48342.89;46518.03;45071.44;44546.28;44134.14;43116.76;42738.25;44831.79;46901.19;49069.24;50640.12;50745.69;50480.3;50010.64;50305.17;51704.44;57310.97;64661.09;62911.85;61191.1;60343.87;58422.77;54861.34;51238.34;282173.18;1885.62;63502.29;145417.22;60299.59;532667.44;68991.24;918.65;24250.73;46665.11;2949.12;1229720.19
05/06/2017;29081.35;27373.21;26448.12;26065.82;26290.11;28324.43;31525.38;33345.39;36254.58;38122.03;39511.93;40085.81;39254.14;39784.77;40361.6;40384.6;40386.34;40583.64;41927.57;40675.28;40350.98;39863.53;37682.08;34382.87;35752.73;208592.99;1285.07;44002.93;90929.69;41640.42;368209.54;49494.92;16.2;18883.55;32214.39;2795.87;858065.56;7720.49;7324.27;7131.62;7104.1;7268.45;7816.21;9115.56;10530.94;11574.3;12121.16;12633.94;12782;11678.61;12140.18;12440.67;12518.56;12777.36;13276.55;13089.11;12465.59;12090.9;11927.77;11234.78;10046.85;10783.75;54931.33;280.53;12369.64;47310.63;8626.86;99147.15;25314.15;92.08;1924.06;8611.98;201.56;258809.97;9241.55;8895.34;8793.74;8655.62;8593.3;8443.88;8300.4;9060.98;9904.81;10316.73;10484.98;10487.67;10276.39;10514.68;10786.87;10839.68;10493.2;10393.61;10526.53;10262.16;10174.76;10738.47;10567.77;10121.17;9869.76;48635.84;308.03;15019.8;21213.37;14095.3;106468.4;9881.91;800.91;9302.61;10804.9;343.22;236874.29;5619.91;5477.14;5365.6;5264.81;5211.21;5174.75;4927.33;4892.49;5321.88;5587.69;5741.86;5767.42;5723.9;5923.46;6129.53;6130.57;5947.98;5789.16;5765.74;5882.74;5914.74;6073.43;6135.93;5972.26;5655.9;29249.42;282.17;6763.74;12765.29;12613.66;64020.83;5938.45;2.05;728.26;3377.66;0;135741.53;51663.3;49069.96;47739.08;47090.35;47363.07;49759.27;53868.67;57829.8;63055.57;66147.61;68372.71;69122.9;66933.04;68363.09;69718.67;69873.41;69604.88;70042.96;71308.95;69285.77;68531.38;68603.2;65620.56;60523.15;62062.14;341780.6;2283.95;76916.78;176135.75;73037.52;645190.3;83565.24;1112.71;29373.55;56522.84;3572.1;1489491.35
